Compounds,first component,second component,third component
B2Ce1Ru3,3.54025295086,-1.77685306711,1.30031803659
B2Ce2Co5,2.90240696876,-1.28258525617,0.818750425696
B2Ce2Ir5,4.82211036558,0.0586150057262,2.13572757659
B2Ce3Cl3O6,-2.3882804773,0.529462351344,0.706611267875
B2Ce3N3Ni2,0.768603860163,-0.976114044995,0.295706308655
B2Ce3N4,-0.278499283181,-1.08434025843,0.0659994377926
B2Ce3Ni13,2.87268141443,-0.640327434407,0.84410062481
B2Ce4N5,-0.197878518054,-0.941284261024,-0.150564690727
B2Cl14N4P4,-4.19757761831,1.6097743503,1.06743234224
B2Cl1La1O4,-2.71233507324,-0.120113573464,1.20485642008
B2Cl1O4Pr1,-2.72147673813,-0.136977050055,1.21962894855
B2Cl4,-3.22057401091,1.01712991808,2.27889202621
B2Co13Nd3,3.0285056075,-1.05548675313,0.648131892207
B2Co13Y3,2.90415395679,-1.28286534562,0.760951552989
B2Co1Cu2O6,-2.09590875553,-0.589515968104,0.92288088787
B2Co1Ir5Mg2,3.88810402342,-0.782335535395,1.92334559924
B2Co1Mo2,3.0276296351,-2.58326199545,2.10196545334
B2Co1Nb1,2.3724845089,-2.58226599535,2.11679524633
B2Co1O4,-2.70231601773,-0.754195990904,1.53529170481
B2Co1Ta1,2.90802125904,-2.25280225162,2.76615012429
B2Co1W2,3.9686109251,-1.88996240714,3.06830917649
B2Co2Dy1,2.46476900461,-1.82548293041,1.56112228478
B2Co2Er1,2.51525834426,-1.88023069582,1.69404335494
B2Co2Gd1,2.49481514334,-1.81805436873,1.56431690222
B2Co2Ho1,2.49684068162,-1.86147568186,1.64169380966
B2Co2La1,2.48102627186,-1.79757206337,1.44034862603
B2Co2Nd1,2.45539800628,-1.81781859042,1.4604229303
B2Co2O5,-2.42198305044,-0.605952089908,1.34038846342
B2Co2Pr1,2.46639960803,-1.82455362591,1.46398467157
B2Co2Sm1,2.38930351981,-1.79077423223,1.42439913276
B2Co2Y1,2.30617602544,-2.0906729014,1.59580652323
B2Co3Dy1,2.53777237571,-1.67067770699,1.42134858326
B2Co3Er1,2.57984682542,-1.71630084484,1.53211614173
B2Co3Gd1,2.56281082464,-1.66448723893,1.42401076446
B2Co3Hf1,2.7813357533,-1.78379623973,1.78072768452
B2Co3Ho1,2.56449877321,-1.70067166655,1.48849152067
B2Co3Lu1,2.64931056474,-1.71901953149,1.59296046609
B2Co3O6,-2.243589344,-0.511615062002,1.216359128
B2Co3Sc1,2.19885327515,-2.07740355138,1.49253617351
B2Co3Sm1,2.4748844717,-1.64175379186,1.30741262324
B2Co3Tm1,2.53392288644,-1.68512962429,1.47019153145
B2Co3Y1,2.40561155973,-1.89166934949,1.4502521153
B2Co3Yb1,2.40084861739,-1.61925698853,1.25561149403
B2Co3Zr1,2.4700110719,-1.92477042247,1.68081918652
B2Co5Nd2,2.90423026725,-1.31136647548,0.853116018495
B2Co5Pr2,2.91645426918,-1.31884984825,0.857073508793
B2Co5Sm2,2.83079194894,-1.28131718862,0.813089576774
B2Co5Ta3,3.80644397932,-1.42818517698,1.93414312183
B2Co5Ti3,2.57029875434,-1.92213879752,1.05791861202
B2Cr1,1.60409158239,-3.28002601332,2.22566003198
B2Cr1Ir5Mg2,3.94718288613,-0.949424258921,1.75392908003
B2Cr1Nb2,3.06983571565,-2.83196487866,1.37381029812
B2Cr1O12Pb6,-2.10725671507,0.981231807571,0.521293098559
B2Cr1Rh5Sc2,3.4123732933,-1.82809020588,0.652507727442
B2Cr1Ta2,3.92669451588,-2.3048228887,2.41277810285
B2Cr2Ir1,2.93282159019,-2.17802159675,1.75966678537
B2Cs1Li5O6,-1.59855895199,-1.68897660168,-1.24068315148
B2Cs1Nb1O6,-2.20890706894,-0.465027433385,0.530027210267
B2Cs1O6Ta1,-1.99469236888,-0.333241935895,0.789769161451
B2Cs2Ga2O7,-1.84262694216,0.0340273131436,-0.139395670351
B2Cs2Li2O15P4,-3.27801133243,-0.084167258576,-0.255531232035
B2Cs3Li2Na1O6,-0.780256138201,-0.953054639752,-1.48964625905
B2Cu1Ir5Mg2,3.96932834708,-0.825181033744,1.76193256717
B2Cu1O4,-2.58628126966,-0.815403845698,1.304701659
B2Cu1O6Pb2,-2.08090985031,0.272355664755,0.851668631651
B2Cu1O6Sr2,-1.95409733227,-0.605722951145,0.418004715637
B2Cu2O6Sr1,-1.98808289677,-0.617094686144,0.597073241719
B2Dy1,2.1727555202,-2.44470382404,2.12021709082
B2Dy1Fe2,2.49088984252,-2.00962012492,1.36749440968
B2Dy1Ir2,3.84695545032,-0.859818741835,2.50934583342
B2Dy1Ir3,4.26550543286,-0.46359747128,2.60662801908
B2Dy1Ni2,2.37922374475,-1.60750381421,1.68393375214
B2Dy1Os1,3.35061219009,-1.63499561857,2.48938006644
B2Dy1Rh3,3.38431256499,-1.56604884917,1.21709594294
B2Dy1Ru1,2.8610925551,-2.12476487781,1.76511272538
B2Dy1Ru3,3.54942959,-1.80482593158,1.41000835992
B2Dy3Ni13,2.88185805357,-0.668300298876,0.953790948133
B2Dy3Ni7,2.97832403959,-0.826598548578,0.915932050146
B2Er1,2.25690441963,-2.53595009974,2.34175220777
B2Er1Fe2,2.54137918217,-2.06436789034,1.50041547984
B2Er1Ir3,4.30757988256,-0.509220609125,2.71739557754
B2Er1Ni2,2.4297130844,-1.66225157963,1.81685482231
B2Er1Os1,3.41372386466,-1.70343032535,2.65553140415
B2Er1Pd3,3.20126404431,-1.7554697892,0.163972617372
B2Er1Rh3,3.4263870147,-1.61167198702,1.3278635014
B2Er1Ru1,2.92420422967,-2.19319958458,1.93126406308
B2Er1Ru3,3.59150403971,-1.85044906943,1.52077591839
B2Er2Na2O7,-1.80798755927,-0.72739445922,0.0410180479224
B2Er3Ni13,2.92393250328,-0.713923436721,1.0645585066
B2Er3Ni7,3.04143571416,-0.895033255354,1.08208338785
B2Eu1Ir2,3.69470619179,-0.830265841652,2.31490579742
B2Eu1O4,-2.4829539966,-0.613789728973,1.10919253402
B2Eu1Rh3,3.25743818288,-1.54142143235,1.0550625796
B2Eu3Ni13,2.75498367146,-0.643672882053,0.7917575848
B2Eu3O6,-1.82480730364,-0.243566743762,0.402897074663
B2Eu3Pt7,4.40840852579,0.593060902952,0.574212348742
B2F1Li6O6Rb1,-1.89296294995,-1.67098196151,-1.23129667437
B2F3Gd3O6,-2.86539988596,0.304741075385,0.936016512588
B2F4,-4.84180585681,0.405126645206,2.54318721391
B2F8Mn1,-5.15895352202,0.983708680098,2.02756744151
B2F8Sr1,-5.0301357721,0.994003769896,1.81892521115
B2Fe1,1.42892940494,-2.87651126368,2.62902520008
B2Fe1Ir5Mg2,3.8946342329,-0.828369834026,1.87493863047
B2Fe1Ir5Sc2,4.24101750792,-0.604584403091,2.16304935402
B2Fe1Mo2,3.04069005405,-2.6753305927,2.00515151579
B2Fe1Nb2,2.96473840918,-2.58985602887,1.61582939899
B2Fe1O4,-2.69298714705,-0.819959274668,1.46613889227
B2Fe1Rh5Sc2,3.35982464007,-1.70703578098,0.773517277883
B2Fe1Rh5Ti2,3.38463659294,-1.7043563703,0.900236326177
B2Fe1Ta2,3.82159720941,-2.06271403891,2.65479720372
B2Fe1W2,3.98167134406,-1.9820310044,2.97149523894
B2Fe2Gd1,2.52093598125,-2.00219156325,1.37068902711
B2Fe2Ho1,2.52296151953,-2.04561287638,1.44806593456
B2Fe2K2O7,-1.98093845316,-0.69385676945,0.0975318129144
B2Fe2Lu1,2.62473566937,-2.06763031432,1.57342866907
B2Fe2O5,-2.40747147384,-0.708250531309,1.23281742171
B2Fe2Tm1,2.4862704554,-2.02696242567,1.42610594751
B2Fe2Y1,2.33229686335,-2.27481009592,1.40217864813
B2Fe5Si1,2.14089789788,-1.9787430355,1.5447712717
B2Ga1Ir5Mg2,3.75569855256,-0.604525788595,1.77099356638
B2Ga1Rh5Sc2,3.22088895973,-1.48319173555,0.669572213799
B2Ga2K2O7,-2.19468565366,-0.349481314946,-0.0623836702971
B2Ga2O7Rb2,-2.04427899131,-0.163635683623,-0.0961706059895
B2Ga2O7Sr1,-2.66049435966,-0.137706827298,0.61191665038
B2Gd1,2.22283241809,-2.43232288791,2.12554145322
B2Gd1Ir2,3.87700158905,-0.852390180162,2.51254045086
B2Gd1Ir3,4.29054388178,-0.457407003224,2.60929020027
B2Gd1Li3O6,-2.08761931215,-1.30461692674,-0.300317582283
B2Gd1Na3O6,-1.74095367249,-1.06812206415,-0.424931623638
B2Gd1Ni2,2.40926988348,-1.60007525253,1.68712836958
B2Gd1Os1,3.3881698635,-1.62570991648,2.49337333823
B2Gd1Os2,4.08737233076,-1.14174213361,2.71407246924
B2Gd1Rh3,3.40935101393,-1.55985838111,1.21975812414
B2Gd1Ru1,2.89865022851,-2.11547917572,1.76910599717
B2Gd1Ru2,3.30414091477,-1.9253729484,1.55524472354
B2Gd1Ru3,3.57446803893,-1.79863546352,1.41267054111
B2Gd2Ge1O8,-2.49651772686,-0.0430833314233,0.912577330846
B2Gd2Na2O7,-1.82371309843,-0.679566515294,-0.0587715311016
B2Gd3Ni13,2.90689650251,-0.662109830808,0.956453129325
B2Gd3Ni7,3.015881713,-0.817312846484,0.919925321943
B2Ge1Ir5Mg2,3.77806194224,-0.594502669658,2.05181044194
B2Ge1Mg2Rh5,2.89686907438,-1.69695404755,0.662278365798
B2Ge2O8Sr1,-2.86639146797,-0.0561203716637,1.04256242131
B2Ge3K2O10,-2.56673829223,-0.0702207939248,0.505552987318
B2Hf1,2.65988227541,-2.67094088951,2.83897529333
B2Hf1Ni5O10,-2.02333157648,-0.141488583047,1.08912284526
B2Hf3Ir5,5.30928234283,-0.190584516861,2.5718641952
B2Hg3O6,-2.141900854,0.598873451732,0.585988640926
B2Ho1,2.22620831524,-2.50469174313,2.25450296563
B2Ho1Ir3,4.29223183035,-0.493591430838,2.67377095648
B2Ho1Ni2,2.41129542176,-1.64349656567,1.76450527703
B2Ho1Os1,3.39070178636,-1.67998655789,2.59009447254
B2Ho1Rh3,3.41103896249,-1.59604280872,1.28423888034
B2Ho1Ru1,2.90118215137,-2.16975581713,1.86582713147
B2Ho1Ru3,3.5761559875,-1.83481989114,1.47715129733
B2Ho3Ni13,2.90858445108,-0.698294258423,1.02093388554
B2Ho3Ni7,3.01841363586,-0.8715894879,1.01664645625
B2In1Li3O6,-2.30802378202,-1.15855864775,-0.277695594069
B2Ir1Mo2,3.71872285795,-2.10042990116,2.57607722767
B2Ir1V2,2.90116612907,-1.99939430029,2.37582526445
B2Ir2La1,3.86321271756,-0.831907874794,2.38857217467
B2Ir2Nd1,3.83758445199,-0.852154401849,2.40864647895
B2Ir2Pr1,3.84858605374,-0.858889437339,2.41220822022
B2Ir2Sm1,3.77148996553,-0.825110043664,2.37262268141
B2Ir2Sr1,3.62481625144,-1.08750778805,2.19466781501
B2Ir2Y1,3.68836247115,-1.12500871283,2.54403007188
B2Ir2Zn1,3.19248660853,-0.822486251078,2.56761134208
B2Ir3La1,4.27905315555,-0.440338415425,2.50598330345
B2Ir3Lu1,4.37704362188,-0.511939295782,2.77823990191
B2Ir3Nd1,4.25769626757,-0.457210521301,2.52271189035
B2Ir3Pr1,4.26686426904,-0.462823050863,2.52568000807
B2Ir3Sc1,3.92658633229,-0.870323315666,2.67781560932
B2Ir3Sm1,4.20261752884,-0.434673556146,2.49269205906
B2Ir3Tm1,4.26165594358,-0.478049388582,2.65547096727
B2Ir3Y1,4.13334461687,-0.68458911378,2.63553155112
B2Ir3Yb1,4.12858167453,-0.41217675281,2.44089092984
B2Ir5Mg2Mn1,3.86501294312,-0.823996724017,1.79446364189
B2Ir5Mg2Ni1,3.86671770845,-0.727840756348,1.95404846608
B2Ir5Mg2Si1,3.69462806672,-0.869913595201,2.20284289382
B2Ir5Mg2Ti1,3.92683658358,-0.941523403423,1.82836827598
B2Ir5Mg2V1,3.93926902085,-0.904767434806,1.9079686998
B2Ir5Mg2Zn1,3.79054764658,-0.680161356755,1.75142895201
B2Ir5Sc2Si1,4.04101134175,-0.646128164264,2.49095361738
B2Ir5Sc2V1,4.28565229587,-0.680982003875,2.19607942336
B2Ir6Sn5,3.90778145052,1.22926361425,2.03252299905
B2K1Nb1O6,-2.43774523142,-0.714308041647,0.580085010304
B2K1O6Sb1,-2.81117955219,-0.212684466327,0.671478928746
B2K1O6Ta1,-2.22353053136,-0.582522544156,0.839826961487
B2K2La2O7,-1.62512850207,-0.47309113035,-0.230205513476
B2K2O10Se3,-3.1237715537,0.38976531316,0.269505760292
B2K2O6Zr1,-1.91917783027,-0.783157465229,0.0423571191186
B2K3Nb3O12,-2.0531601677,-0.560944556119,-0.0729312541995
B2K3O12Ta3,-1.73183811761,-0.363266309884,0.316681672576
B2K3O6Sm1,-1.44498079053,-0.746835721782,-0.606850570367
B2K3O6Y1,-1.47961724653,-0.871793500605,-0.535430824333
B2La1Os2,4.07358345927,-1.12125982825,2.59010419305
B2La1Rh3,3.39786028769,-1.54278979331,1.11645122731
B2La1Ru2,3.29035204328,-1.90489064304,1.43127644735
B2La1Ru3,3.5629773127,-1.78156687572,1.3093636443
B2La3N3Ni2,0.809507711469,-0.98459890048,0.31198840251
B2La3N4,-0.233050559496,-1.09376787563,0.0840906531875
B2La3Ni13,2.89540577628,-0.645041243006,0.853146232502
B2Li2Rh3,2.44248351842,-2.54240419204,-0.0627043732853
B2Li2S5,-1.58441537281,-0.79240805835,0.1441680722
B2Li3O6Sc1,-2.26959808689,-1.51107508295,-0.266054877762
B2Lu1,2.3958318983,-2.54138747304,2.46344085648
B2Lu1Os1,3.51791947366,-1.70750835532,2.74679789068
B2Lu1Os3,4.64000704901,-0.873629237598,3.03015492487
B2Lu1Rh3,3.49585075402,-1.61439067367,1.38870782576
B2Lu1Ru1,3.02839983866,-2.19727761456,2.02253054961
B2Lu1Ru3,3.66096777903,-1.85316775608,1.58162024275
B2Lu3Ni7,3.14563132315,-0.899111285331,1.17334987439
B2Mg1,0.917611860747,-3.63113123102,1.78240773206
B2Mg1Ni3,1.80326897114,-1.99141751525,1.4059582381
B2Mg1O5Sr1,-2.45337928286,-0.942348621784,0.606187774594
B2Mg1O6Sn1,-2.96871258051,-0.372908280828,0.895424818299
B2Mg1O6Sr2,-2.16145131176,-0.814427306121,0.28984182736
B2Mg2O5,-2.74834983662,-1.21133050955,0.668405776351
B2Mg3O6,-2.64413039976,-1.25457948609,0.391653102959
B2Mn1,1.33019177233,-2.86193423032,2.36077523816
B2Mn1Mo2,2.98144747449,-2.66658437269,1.84420153864
B2Mn1O4,-2.73530327531,-0.81371197466,1.35117462287
B2Mn1O6Sn1,-2.84493860703,-0.142149180617,1.06893507013
B2Mn1Rh5Sc2,3.33020335028,-1.70266267098,0.693042289306
B2Mn1W2,3.9224287645,-1.97328478438,2.81054526179
B2Mn3O6,-2.30656501755,-0.625236485522,0.86486288067
B2Mn5P1,1.50493780245,-1.67051876225,0.54273063187
B2Mn5Si1,1.95576483673,-1.95141109795,1.0418025931
B2Mo1,2.25900930552,-3.21536626701,2.90600206722
B2Mo1O12Pb6,-2.01369704035,0.990468914176,0.61848481788
B2Mo1O9Pr2,-2.49052483965,-0.232704129773,0.751169260192
B2Mo2Nb1,3.50076217196,-2.83590631279,1.97667657767
B2Mo2Ni1,2.98485700517,-2.47427243735,2.16337118702
B2Mo2Os1,3.8239082288,-2.24510587789,2.67684323685
B2Mo2Ru1,3.43229252081,-2.63692128528,2.097429364
B2Mo2Ta1,3.92919157208,-2.57233531781,2.49616048003
B2Mo3,3.5387379944,-2.87864359471,2.17133763607
B2Mo5Si1,3.69729771146,-2.61409616675,2.06410289758
B2N4Nd3,-0.275764335455,-1.1275120874,0.11754782699
B2N4Pr3,-0.257428332537,-1.13873714653,0.123484062437
B2Na1O5Sc1,-2.45057431488,-1.04969641732,0.527159038935
B2Na2O7Y2,-1.96882011219,-0.889273078892,-0.0345487457038
B2Na2S5,-1.27626813756,-0.582190402717,0.0334000354402
B2Na3Nd1O6,-1.75737747959,-1.06802382319,-0.468220778602
B2Na3O6Sc1,-1.92293244724,-1.27458022037,-0.390668919113
B2Na3O6Y1,-1.81955330495,-1.18171311943,-0.411810948214
B2Na4O5,-1.64314707821,-1.52732407646,-0.857666278464
B2Na5O13P3,-3.03841618106,-0.560081844095,-0.483526958572
B2Nb1,2.19571626814,-3.14413746381,2.58156696988
B2Nb1Ni1,2.31901872149,-2.44602904773,2.19355241344
B2Nb1O6Rb1,-2.33998090088,-0.593508381283,0.558123502102
B2Nb1O6Tl1,-2.42921608094,-0.20099206314,1.03784841593
B2Nb2Os1,3.74795658394,-2.15963131405,2.28752112005
B2Nb3,3.42481052709,-2.75043174895,1.58735446086
B2Nb3Ru5,4.17545709343,-1.95768989403,1.14357704494
B2Nd1Os2,4.0479551937,-1.14150635531,2.61017849733
B2Nd1Rh3,3.37650339972,-1.55966189919,1.13317981422
B2Nd1Ru2,3.26472377771,-1.92513717009,1.45135075163
B2Nd1Ru3,3.54162042472,-1.7984389816,1.3260922312
B2Nd3Ni13,2.8740488883,-0.661913348886,0.869874819405
B2Ni13Pr3,2.88321688976,-0.667525878463,0.872842937136
B2Ni13Sm3,2.81897014958,-0.639376383735,0.83985498812
B2Ni13Tm3,2.87800856431,-0.682752216175,1.00263389633
B2Ni13Y3,2.74969723761,-0.889291941371,0.982694480181
B2Ni13Yb3,2.74493429525,-0.616879580407,0.788053858894
B2Ni1O4,-2.73286789627,-0.67634630656,1.57915294315
B2Ni1Ta1,2.85455547163,-2.116565304,2.8429072914
B2Ni1W2,3.92583829518,-1.78097284904,3.12971491018
B2Ni2Sm1,2.30375825995,-1.57279511604,1.54721060012
B2Ni2Sr1,2.15708454587,-1.83519286043,1.36925573373
B2Ni2Y1,2.22063076558,-1.8726937852,1.7186179906
B2Ni3O6,-2.30191565754,-0.362992937334,1.30009421938
B2Ni3Zn1,1.88545009939,-1.36709340279,1.62341750802
B2Ni5O10Sn1,-2.26746290749,0.0568373078381,1.04328503141
B2Ni7Sm3,2.8839921836,-0.783212675864,0.745028110118
B2Ni7Tm3,2.9725498057,-0.848276424518,0.98919647244
B2Ni7Y3,2.78008281563,-1.15808601232,0.959287348214
B2Ni7Yb3,2.7729384021,-0.749467470883,0.667326416292
B2O12Pb6S1,-2.4409462717,1.18542865826,0.593072081703
B2O12Pb6W1,-1.9016754582,1.07300457946,0.733525737304
B2O3,-3.20691535886,-1.0210350127,1.88611753931
B2O4Pd1,-2.52476824092,-0.765387117872,1.144393555
B2O4Sr1,-2.53287538257,-0.797533976396,1.02330826087
B2O5Sr2,-2.15840872907,-0.673366734024,0.543969772836
B2O5Zr1,-2.85130300843,-0.655799272435,1.36091821239
B2O6Pb1Zn2,-2.37654497488,0.0856167617894,0.794807717625
B2O6Sn1Sr1,-2.70323908211,-0.130824581841,0.839428616717
B2O6Sr3,-1.92011176776,-0.594351216132,0.238936189552
B2O6Zn3,-2.50965218991,-0.232958211176,0.747495544641
B2O7Pb4,-1.96974274815,0.946331030819,0.761651874369
B2O7Se2,-3.80732562089,0.45101580182,1.19504904012
B2O8Si2Sr1,-2.99475127644,-0.479829487887,1.2749200396
B2O9S2,-4.44376383251,0.205441793668,1.08198305572
B2Os1,2.73429302953,-2.15947007233,3.74851140185
B2Os1Sc1,2.84223353927,-2.24508438515,2.5961614518
B2Os1Ta2,4.60481538417,-1.63248932409,3.32648892478
B2Os1Tm1,3.3448379562,-1.65667349451,2.56264448873
B2Os1W2,4.76488951881,-1.55180628958,3.64318696001
B2Os1Y1,3.15237096613,-1.96648308231,2.5327353645
B2Os1Yb1,3.14522655261,-1.55786454087,2.24077443258
B2Os2Pr1,4.05895679545,-1.14824139079,2.6137402386
B2Os2Sm1,3.98186070723,-1.11446199712,2.57415469978
B2Pb2S5,-1.05200084554,0.954362864375,1.04161420805
B2Pd5,3.1495450334,-1.73535522975,-0.345767093255
B2Pd7Y1,3.47446673477,-1.54849876778,-0.756257634642
B2Pr1Rh3,3.38567140118,-1.56527442876,1.13614793193
B2Pr1Ru2,3.27572537946,-1.93187220558,1.45491249289
B2Pr1Ru3,3.55078842618,-1.80405151116,1.32906034891
B2Re1,2.91111938357,-2.50851883332,3.65119467457
B2Re1Ti2,3.06271756328,-2.50052340807,2.099799542
B2Rh2Sr1,2.91986195716,-1.96946889037,1.0830421541
B2Rh3Sm1,3.32142466099,-1.53712493404,1.10315998292
B2Rh3Tm1,3.38046307573,-1.58050076647,1.26593889113
B2Rh3Y1,3.25215174902,-1.78704049167,1.24599947498
B2Rh3Yb1,3.24738880667,-1.51462813071,1.0513588537
B2Rh5Sc3,3.37962101431,-1.82152905572,0.663587399244
B2Rh6Sn5,3.09437264942,0.211616188495,0.74987800569
B2Ru1,2.08160018288,-2.81249575131,2.78282161376
B2Ru1Tm1,2.85531832121,-2.14644275375,1.83837714767
B2Ru1Y1,2.66285133114,-2.45625234156,1.80846802344
B2Ru2Sm1,3.19862929124,-1.8980928119,1.41532695408
B2Ru3Sm1,3.48654168599,-1.77590201644,1.2960723999
B2Ru3Tm1,3.54558010073,-1.81927784888,1.45885130811
B2Ru3Y1,3.41726877402,-2.02581757408,1.43891189196
B2Ru3Yb1,3.41250583168,-1.75340521311,1.24427127068
B2Ru5Ta3,4.8181011936,-1.56233340156,1.92280289849
B2S3,-1.84460232083,-0.422150819418,1.85113716021
B2S4Sr1,-1.23543439398,-0.227168078029,0.989993614108
B2Sc1,1.49491731912,-3.2581555128,2.26259227131
B2Si1V5,2.41986532258,-2.45622804039,1.75120920507
B2Sm1,2.04697971223,-2.38685599375,1.89234517079
B2Ta1,2.90976526833,-2.70485247218,3.44737347381
B2Ta3,4.71009872744,-1.95971876401,3.14580616796
B2Ti1,1.53627057389,-3.25368982834,2.47379068514
B2Tm1,2.16505654169,-2.47360765862,2.21790298722
B2V1,1.57771203146,-3.13116993296,2.7391254312
B2V3,2.31240290107,-2.7270901934,1.87095969126
B2W1,3.04316038053,-2.63761661008,3.71128850318
B2Y1,1.90843388826,-2.88668710903,2.17802415492
B2Yb1,1.89890800355,-2.34186238712,1.78874291236
B2Zr1,2.03723291261,-2.952889255,2.63915829735
B324,0.659348444427,-3.6362696074,3.82433260615
B36Fe36Nd10,2.22091437239,-2.19500019738,1.56516634959
B3Ba1Cs1O6,-1.94415020727,-0.572023556647,0.551903868337
B3Ba1Li1S6,-1.16339184697,-0.452898290765,0.655877493723
B3Ba3Ho1O9,-1.79901762609,-0.321563591161,0.441295598522
B3Ba3In1O9,-1.96495395921,-0.198450721564,0.434081806113
B3Ba3Lu1O9,-1.76721320426,-0.328444040517,0.480471453056
B3Ba3O9Sc1,-1.93613468786,-0.462838047972,0.442812343338
B3Ba3O9Tm1,-1.81048358363,-0.315735325316,0.434433102569
B3Ba3O9Y1,-1.85860033114,-0.393187722265,0.426955821513
B3Ba3O9Yb1,-1.86038643453,-0.291033086907,0.353965588533
B3Ba4N6Na1,-0.234124646619,-1.36172956491,-0.513930588631
B3Ba4Na1O9,-1.55585212822,-0.491420270904,-0.00146804932591
B3Ba5Cl1O9,-1.59331675286,-0.105046026672,0.196489150469
B3Be1Li1O8Sr2,-2.28873055696,-1.11572051723,0.328528487662
B3Be1Na1O6,-2.68665400261,-1.3486093423,0.814939171876
B3Be2K1O7,-2.55267448965,-1.37293207814,0.615733070908
B3Be2O7Rb1,-2.47747115848,-1.28000926248,0.598839603063
B3Be3F4Na1O9Sr3,-2.75752898819,-0.718051603429,0.332778612992
B3Be4Cs1O9,-2.40464846364,-1.40361743439,0.38666523488
B3Be4O9Rb1,-2.48175071774,-1.47919446257,0.403192465371
B3Bi1O6,-2.99665806254,-0.216132150029,1.5163586125
B3Br1O9Sr5,-1.81771968426,-0.303599997644,0.209156919951
B3Br3S3,-1.978700458,1.00877642823,1.87102852773
B3Ca4Gd1O10,-2.01307928885,-0.815772270956,0.325465952106
B3Ca4K1O9,-1.8858151033,-1.02513661606,0.0605151796555
B3Ca4La1O10,-2.01690953092,-0.810082741688,0.291030319828
B3Ca4Li1N6,-0.830965887241,-2.16593212158,-0.36774126274
B3Ca4Na1O9,-1.96580005823,-1.09805887931,0.0896022093278
B3Ca4O10Sm1,-2.04238807317,-0.808194455265,0.286599905035
B3Ca5F1O9,-2.21238571296,-0.872216878791,0.326027249246
B3Cd1O6Rb1,-2.27953851378,-0.552815361657,0.729138452743
B3Ce1O6,-2.75839921961,-0.646781559012,1.30906869072
B3Ce2Co7,2.71554913547,-1.41440334107,1.05317054907
B3Cl1Eu5O9,-1.83614966995,-0.0351069705357,0.390214800453
B3Cl1O10Pb6,-2.03391532734,1.07180287116,0.803069810281
B3Cl1O9Sr5,-1.93321903155,-0.392387451644,0.22321760266
B3Cl6N3,-3.61910050496,0.587515069827,1.6331563551
B3Co1Mo3,3.03654680681,-2.70373416726,2.20050012317
B3Co1V1,1.659054754,-2.78528619924,2.5528377951
B3Co1W3,4.0447410461,-1.96091317979,3.23586839798
B3Co7Dy2,2.72472577461,-1.44237620554,1.1628608724
B3Co7Er2,2.76680022431,-1.4879993434,1.27362843087
B3Co7Gd2,2.74976422355,-1.43618573748,1.16552305359
B3Co7Ho2,2.75145217212,-1.47237016509,1.2300038098
B3Co7Nd2,2.71691660933,-1.43598925555,1.07894474367
B3Co7Pr2,2.72608461079,-1.44160178512,1.08191286139
B3Co7Sm2,2.66183787061,-1.4134522904,1.04892491237
B3Co7Tm2,2.72087628534,-1.45682812284,1.21170382059
B3Co7Y2,2.59256495863,-1.66336784804,1.19176440444
B3Cr2,1.79304020998,-3.20877729452,1.90592551714
B3Cr5,2.43074182811,-2.96831286853,0.826821529569
B3Cs1O7Zn2,-2.20216521507,-0.39646428111,0.586859259991
B3Cs1O9Zn4,-2.13779682307,-0.203467401615,0.401396818206
B3Cs3Se10,0.407968437205,1.6447544074,0.00896574920808
B3Cu1Li3O7,-2.27223398286,-1.41927822397,0.0853490277049
B3Dy1O6,-2.75289323613,-0.663565277692,1.37488288471
B3Er1Mo1,2.57767854621,-2.72353589857,2.38378604376
B3Er1Ni7,2.38659493401,-1.24600422753,1.64146822166
B3Er1O6,-2.7276485663,-0.690939160403,1.4413434198
B3Eu1O6,-2.82901786539,-0.648788827602,1.27766286671
B3Eu2Li3O9,-2.24814768187,-0.995734978873,-0.073290781421
B3Eu4Li1N6,-0.582942972675,-1.35736221075,-0.279065908249
B3F1Mg5O9,-2.80574806982,-1.11584244379,0.400787206025
B3F1O9Sr5,-2.06832168537,-0.443387724386,0.245242201636
B3F2Li1Nd6O13,-2.25969649756,-0.0414322221817,0.309442662967
B3F3Li2O4,-3.49547691852,-0.76696867882,0.877268150575
B3F6Na3O3,-3.58552802349,-0.26944803004,0.642063906502
B3Fe17Sm2,2.82182192593,-1.53426246142,0.526487046084
B3Fe1Gd2,2.60762289834,-2.05244371605,1.52788775018
B3Fe23Nd2,2.87677054254,-1.50593518538,0.477621975603
B3Ga2Li2O9Rb1,-2.36550812982,-0.702548990752,0.0270502175151
B3Gd1Li6O9,-2.03993361149,-1.56934059666,-0.607465063822
B3Gd1O6,-2.73787016676,-0.659850996857,1.37648019343
B3Gd6Li1O14,-1.91289820306,-0.215503072075,0.318401285713
B3Ge1O7Rb1,-2.66591405179,-0.47561237159,0.992552882826
B3Ge2Ni8,2.08416852495,-0.904545006386,1.82487113668
B3Ho1Li6O9,-2.03940057509,-1.58076725802,-0.58710271976
B3Ir4Zn1,3.66728652225,-0.589210387483,2.8560584014
B3Ir7Sn4,3.96801261913,0.788005976925,2.37835646592
B3Ir7Zn5,3.74146400437,0.0226136220274,1.8760558978
B3K1Na2O30Si12,-3.15483302607,-0.398331239558,1.16599022091
B3K1O5,-2.57801458046,-1.03799239604,0.992796983378
