,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
11297,52351,AB2X6,Sr(NO3)2,,205,cubic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cP36,d_c_a,i,3,Ca1_N2_O6,3,Ca+2,N+5,O-2,,,,
11298,412003,AB2X6,Sr(NO3)2,0.0987,205,cubic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,160,noPress,cP36,d_c_a,i,3,Mn1_N2_O6,3,Mn+2,N+5,O-2,,,,
11299,28327,AB2X6,Sr(NO3)2,,205,cubic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cP36,d_c_a,i,3,N2_Ni1_O6,3,N+5,Ni+2,O-2,,,,
11300,174004,AB2X6,Sr(NO3)2,0.019,205,cubic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cP36,d_c_a,i,3,N2_O6_Pb1,3,N+5,O-2,Pb+2,,,,
11301,35494,AB2X6,Sr(NO3)2,0.02,205,cubic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cP36,d_c_a,i,3,N2_O6_Sr1,3,N+5,O-2,Sr+2,,,,
11302,154716,AB2X6,Sr(NO3)2,0.019,205,cubic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cP36,d_c_a,i,3,O6_Se2_Sn1,3,O-2,Se+4,Sn+4,,,,
11303,237352,ABX3,"Sr(Na,Sb)O3",0.0299,14,monoclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP40,e8_d_c_b_a,i,3,In1_O3_Rh1,3,In+3,O-2,Rh+3,,,,
11304,160178,AB3C4X12,"Sr(Na,Sb)O3",0.0437,14,monoclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP40,e8_d_c_b_a,i,4,Na1_O12_Sb3_Sr4,4,Na+1,O-2,Sb+5,Sr+2,,,
11305,237348,ABX3,"Sr(Na,Sb)O3",0.0461,14,monoclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP40,e8_d_c_b_a,i,3,O3_Rh1_Sc1,3,O-2,Rh+3,Sc+3,,,,
11306,80367,AX2,Sr(OH)2,0.028999999999999998,62,orthorhombic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,12,noPress,oP20,c3,i,3,D2_O2_Sr1,3,D+1,O-2,Sr+2,,,,
11307,15167,AX2,Sr(OH)2,0.081,62,orthorhombic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP20,c3,i,3,H2_O2_Sr1,3,H+1,O-2,Sr+2,,,,
11308,170827,AX10,Sr(OH)2(H2O)8,0.031,130,tetragonal,P,116.0,116.0,116.0,116.0,badcount_n,po_n,undet_n,ct_n,20,noPress,tP116,g2_c2_a,i,3,H18_O10_Sr1,3,H+1,O-2,Sr+2,,,,
11309,82091,AB2C2X10,Sr(VOAsO4)2,0.038,19,orthorhombic,P,60.0,60.0,60.0,60.0,badcount_n,po_n,undet_n,ct_n,297,noPress,oP60,a15,i,4,As2_O10_Sr1_V2,4,As+5,O-2,Sr+2,V+4,,,
11310,95535,A6B10X19,Sr10Ga6O19,0.038,15,monoclinic,C,140.0,280.0,280.0,280.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS280,f34_e2,i,3,Al6_O19_Sr10,3,Al+3,O-2,Sr+2,,,,
11311,93802,A6B10X19,Sr10Ga6O19,0.061,15,monoclinic,C,140.0,280.0,280.0,280.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS280,f34_e2,i,3,Ga6_O19_Sr10,3,Ga+3,O-2,Sr+2,,,,
11312,66516,A2B2X5,Sr2B2O5,0.0372,14,monoclinic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP36,e9,i,3,B2_Ca2_O5,3,B+3,Ca+2,O-2,,,,
11313,24454,A2B2X5,Sr2B2O5,0.046,14,monoclinic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP36,e9,i,3,B2_O5_Sr2,3,B+3,O-2,Sr+2,,,,
11314,424087,A2B5X10,Sr2B5O9OH,0.0242,14,monoclinic,P,72.0,72.0,72.0,72.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP72,e17,i,4,H1_B5_Ba2_O10,4,B+3,Ba+2,H+1,O-2,,,
11315,424086,A2B5X10,Sr2B5O9OH,0.0272,14,monoclinic,P,72.0,72.0,72.0,72.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP72,e17,i,4,H1_B5_O10_Sr2,4,B+3,H+1,O-2,Sr+2,,,
11316,86415,A2B2X5,Sr2Bi2O5(oP36),0.027000000000000003,62,orthorhombic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP36,d2_c5,i,3,Bi2_O5_Sr2,3,Bi+3,O-2,Sr+2,,,,
11317,72816,ABC2X6,Sr2CaWO6,0.105,25,orthorhombic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP20,h2_g2_f2_e2_d_c_b_a,i,4,Ca1_Mo1_O6_Sr2,4,Ca+2,Mo+6,O-2,Sr+2,,,
11318,36460,ABC2X6,Sr2CaWO6,0.102,25,orthorhombic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP20,h2_g2_f2_e2_d_c_b_a,i,4,Ca1_O6_Sr2_W1,4,Ca+2,O-2,Sr+2,W+6,,,
11319,81204,ABC2X6,Sr2CaWO6,0.115,25,orthorhombic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP20,h2_g2_f2_e2_d_c_b_a,i,4,Ca2_Fe1_O6_W1,4,Ca+2,Fe+2,O-2,W+6,,,
11320,83259,ABC2X6,Sr2CaWO6,0.11,25,orthorhombic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP20,h2_g2_f2_e2_d_c_b_a,i,4,Ca2_O6_Pd1_W1,4,Ca+2,O-2,Pd+2,W+6,,,
11321,71840,ABC2X6,Sr2CaWO6,0.111,25,orthorhombic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP20,h2_g2_f2_e2_d_c_b_a,i,4,Cd1_O6_Sr2_W1,4,Cd+2,O-2,Sr+2,W+6,,,
11322,181005,AB2C3X9,Sr2Co(SeO3)3,0.03,2,triclinic,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP30,i15,i,4,Ba1_Ca2_O9_Si3,4,Ba+2,Ca+2,O-2,Si+4,,,
11323,18098,AB2C3X9,Sr2Co(SeO3)3,0.07400000000000001,2,triclinic,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP30,i15,i,4,Ca2_O9_Pb1_Si3,4,Ca+2,O-2,Pb+2,Si+4,,,
11324,79204,AB2C3X9,Sr2Co(SeO3)3,0.054000000000000006,2,triclinic,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP30,i15,i,4,Co1_O9_Se3_Sr2,4,Co+2,O-2,Se+4,Sr+2,,,
11325,62966,AB2C3X9,Sr2Co(SeO3)3,0.033,2,triclinic,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP30,i15,i,4,Cu1_O9_Se3_Sr2,4,Cu+2,O-2,Se+4,Sr+2,,,
11326,2346,AB2C3X9,Sr2Co(SeO3)3,0.018000000000000002,2,triclinic,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP30,i15,i,4,K1_Na2_O9_P3,4,K+1,Na+1,O-2,P+5,,,
11327,419618,AB2C3X9,Sr2Co(SeO3)3,0.0365,2,triclinic,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,293,noPress,aP30,i15,i,4,Ni1_O9_Se3_Sr2,4,Ni+2,O-2,Se+4,Sr+2,,,
11328,81457,AB2C2X8,Sr2Cu(PO4)2,0.02,12,monoclinic,C,13.0,26.0,26.0,26.0,badcount_n,po_n,undet_n,ct_n,296,noPress,mS26,j_i4_d,i,4,Ba2_Cu1_O8_P2,4,Ba+2,Cu+2,O-2,P+5,,,
11329,51714,AB2C2X8,Sr2Cu(PO4)2,0.0335,12,monoclinic,C,13.0,26.0,26.0,26.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS26,j_i4_d,i,4,Cu1_O8_P2_Sr2,4,Cu+2,O-2,P+5,Sr+2,,,
11330,68676,A2B2X3,Sr2Cu2O3,0.038,69,orthorhombic,F,7.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oF28,h_g2_b,i,3,Cu2_O3_Sr2,3,Cu+1,O-2,Sr+2,,,,
11331,83095,ABC2X5,Sr2CuO2CO3,0.037000000000000005,82,tetragonal,I,36.0,72.0,72.0,72.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI72,g7_f2_e2,i,4,C1_Cu1_O5_Sr2,4,C+4,Cu+2,O-2,Sr+2,,,
11332,68217,AB2X3,Sr2CuO3,,71,orthorhombic,I,6.0,12.0,12.0,12.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oI12,f2_d_a,i,3,Ba2_Cu1_O3,3,Ba+2,Cu+2,O-2,,,,
11333,16216,AB2X3,Sr2CuO3,0.078,71,orthorhombic,I,6.0,12.0,12.0,12.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oI12,f2_d_a,i,3,Ca2_Cu1_O3,3,Ca+2,Cu+2,O-2,,,,
11334,151812,AB2X3,Sr2CuO3,0.0296,71,orthorhombic,I,6.0,12.0,12.0,12.0,badcount_n,po_n,undet_n,ct_n,noTemp,550,oI12,f2_d_a,i,3,Cu1_O3_Sr2,3,Cu+2,O-2,Sr+2,,,,
11335,96482,ABC3X6,Sr2CuPtO6,0.0709,15,monoclinic,C,22.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS44,f4_e2_d,i,4,Ca3_Cu1_O6_Rh1,4,Ca+2,Cu+2,O-2,Rh+4,,,
11336,66347,ABC3X6,Sr2CuPtO6,0.048,15,monoclinic,C,22.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS44,f4_e2_d,i,4,Cu1_O6_Pt1_Sr3,4,Cu+2,O-2,Pt+4,Sr+2,,,
11337,59166,A2B2X5,Sr2Ga2S5,0.06,61,orthorhombic,P,72.0,72.0,72.0,72.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP72,c9,i,3,Cs2_O5_Te2,3,Cs+1,O-2,Te+4,,,,
11338,190875,ABCX4,Sr2GeSe4,0.0277,40,orthorhombic,A,14.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,296,noPress,oS28,c_b4_a,i,4,I1_Li1_O4_Zn1,4,I+5,Li+1,O-2,Zn+2,,,
11339,262945,A2B3C4X16,Sr2Mn3H2(PO4)4,0.0197,14,monoclinic,P,54.0,54.0,54.0,54.0,badcount_n,po_n,undet_n,ct_n,296,noPress,mP54,e12_a,i,5,H2_Mn3_O16_P4_Pb2,5,H+1,Mn+2,O-2,P+5,Pb+2,,
11340,32537,A2B2X7,Sr2Nb2O7,0.066,36,orthorhombic,C,22.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,1173,noPress,oS44,a11,i,3,La2_O7_Ti2,3,La+3,O-2,Ti+4,,,,
11341,65780,A2B2X7,Sr2Nb2O7,0.038,36,orthorhombic,C,22.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,296,noPress,oS44,a11,i,3,Na2_O7_W2,3,Na+1,O-2,W+6,,,,
11342,187,A2B2X7,Sr2Nb2O7,0.081,36,orthorhombic,C,22.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS44,a11,i,3,Nb2_O7_Sr2,3,Nb+5,O-2,Sr+2,,,,
11343,16388,A2B2X7,Sr2Nb2O7,0.033,36,orthorhombic,C,22.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,123,noPress,oS44,a11,i,3,O7_Sr2_Ta2,3,O-2,Sr+2,Ta+5,,,,
11344,41629,ABC2D2X8,Sr2NdNbCu2O8,0.040999999999999995,140,tetragonal,I,28.0,56.0,56.0,56.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI56,l_h_g_f2_c_b,i,5,Cu2_Eu1_Nb1_O8_Sr2,5,Cu+2,Eu+3,Nb+5,O-2,Sr+2,,
11345,41627,ABC2D2X8,Sr2NdNbCu2O8,0.027000000000000003,140,tetragonal,I,28.0,56.0,56.0,56.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI56,l_h_g_f2_c_b,i,5,Cu2_Nb1_O8_Sm1_Sr2,5,Cu+2,Nb+5,O-2,Sm+3,Sr+2,,
11346,94514,AB2C2X8,Sr2Ni(PO4)2,0.0221,14,monoclinic,P,78.0,78.0,78.0,78.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP78,e19_c,i,4,Co1_O8_P2_Sr2,4,Co+2,O-2,P+5,Sr+2,,,
11347,72919,AB2C2X8,Sr2Ni(PO4)2,0.062,14,monoclinic,P,78.0,78.0,78.0,78.0,badcount_n,po_n,undet_n,ct_n,298,noPress,mP78,e19_c,i,4,Ni1_O8_P2_Sr2,4,Ni+2,O-2,P+5,Sr+2,,,
11348,171987,ABC2X6,Sr2NiWO6,0.1024,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,17,noPress,tI20,h_e_d_b_a,i,4,Ba2_Ca1_O6_Re1,4,Ba+2,Ca+2,O-2,Re+6,,,
11349,262321,ABC2X6,Sr2NiWO6,0.0427,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ba2_Ca1_O6_W1,4,Ba+2,Ca+2,O-2,W+6,,,
11350,191960,ABC2X6,Sr2NiWO6,0.0382,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ba2_Cu1_O6_Os1,4,Ba+2,Cu+2,O-2,Os+6,,,
11351,88703,ABC2X6,Sr2NiWO6,0.028999999999999998,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ba2_Cu1_O6_Te1,4,Ba+2,Cu+2,O-2,Te+6,,,
11352,157853,ABC2X6,Sr2NiWO6,0.04,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,293,noPress,tI20,h_e_d_b_a,i,4,Ba2_Cu1_O6_U1,4,Ba+2,Cu+2,O-2,U+6,,,
11353,88700,ABC2X6,Sr2NiWO6,0.013999999999999999,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ba2_Cu1_O6_W1,4,Ba+2,Cu+2,O-2,W+6,,,
11354,245798,ABC2X6,Sr2NiWO6,0.064,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ba2_Eu1_Nb1_O6,4,Ba+2,Eu+3,Nb+5,O-2,,,
11355,160171,ABC2X6,Sr2NiWO6,0.005,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,293,noPress,tI20,h_e_d_b_a,i,4,Ba2_Eu1_O6_Ta1,4,Ba+2,Eu+3,O-2,Ta+5,,,
11356,95518,ABC2X6,Sr2NiWO6,0.0113,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,10,noPress,tI20,h_e_d_b_a,i,4,Ba2_Fe1_O6_W1,4,Ba+2,Fe+2,O-2,W+6,,,
11357,172405,ABC2X6,Sr2NiWO6,0.1055,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ba2_Gd1_Nb1_O6,4,Ba+2,Gd+3,Nb+5,O-2,,,
11358,158358,ABC2X6,Sr2NiWO6,0.052000000000000005,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,90,noPress,tI20,h_e_d_b_a,i,4,Ba2_Ho1_O6_Ta1,4,Ba+2,Ho+3,O-2,Ta+5,,,
11359,172390,ABC2X6,Sr2NiWO6,0.0364,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ba2_Mo1_Nd1_O6,4,Ba+2,Mo+5,Nd+3,O-2,,,
11360,236285,ABC2X6,Sr2NiWO6,0.0242,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,353,noPress,tI20,h_e_d_b_a,i,4,Ba2_Mo1_O6_Sm1,4,Ba+2,Mo+5,O-2,Sm+3,,,
11361,245455,ABC2X6,Sr2NiWO6,0.055,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,293,noPress,tI20,h_e_d_b_a,i,4,Ba2_Nb1_O6_Tb1,4,Ba+2,Nb+5,O-2,Tb+3,,,
11362,261454,ABC2X6,Sr2NiWO6,0.052000000000000005,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,100,noPress,tI20,h_e_d_b_a,i,4,Ba2_O6_Ta1_Y1,4,Ba+2,O-2,Ta+5,Y+3,,,
11363,192904,ABC2X6,Sr2NiWO6,,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ca2_Mn1_O6_Ti1,4,Ca+2,Mn+4,O-2,Ti+4,,,
11364,245684,ABC2X6,Sr2NiWO6,0.045,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,773,noPress,tI20,h_e_d_b_a,i,4,Cd1_O6_Sr2_W1,4,Cd+2,O-2,Sr+2,W+6,,,
11365,262352,ABC2X6,Sr2NiWO6,0.0399,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Co0.5_O3_Re0.5_Sr1,4,Co+2,O-2,Re+6,Sr+2,,,
11366,153546,ABC2X6,Sr2NiWO6,0.0325,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,10,noPress,tI20,h_e_d_b_a,i,4,Co1_Mo1_O6_Sr2,4,Co+2,Mo+6,O-2,Sr+2,,,
11367,192327,ABC2X6,Sr2NiWO6,0.0309,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Co1_Nb1_O6_Sr2,4,Co+3,Nb+5,O-2,Sr+2,,,
11368,236435,ABC2X6,Sr2NiWO6,0.0187,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Co1_O6_Os1_Sr2,4,Co+2,O-2,Os+6,Sr+2,,,
11369,173488,ABC2X6,Sr2NiWO6,0.0326,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,293,noPress,tI20,h_e_d_b_a,i,4,Co1_O6_Re1_Sr2,4,Co+2,O-2,Re+6,Sr+2,,,
11370,190593,ABC2X6,Sr2NiWO6,0.0763,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,293,noPress,tI20,h_e_d_b_a,i,4,Co1_O6_Sr2_W1,4,Co+2,O-2,Sr+2,W+6,,,
11371,186038,ABC2X6,Sr2NiWO6,0.162,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Cu1_Mo1_O6_Sr2,4,Cu+2,Mo+6,O-2,Sr+2,,,
11372,245819,ABC2X6,Sr2NiWO6,0.0761,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Cu1_O6_Os1_Sr2,4,Cu+2,O-2,Os+6,Sr+2,,,
11373,88702,ABC2X6,Sr2NiWO6,0.024,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Cu1_O6_Sr2_Te1,4,Cu+2,O-2,Sr+2,Te+6,,,
11374,99303,ABC2X6,Sr2NiWO6,0.0221,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Cu1_O6_Sr2_W1,4,Cu+2,O-2,Sr+2,W+6,,,
11375,150701,ABC2X6,Sr2NiWO6,0.022000000000000002,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,298,noPress,tI20,h_e_d_b_a,i,4,Fe1_Mo1_O6_Sr2,4,Fe+3,Mo+5,O-2,Sr+2,,,
11376,150702,ABC2X6,Sr2NiWO6,0.0169,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,298,noPress,tI20,h_e_d_b_a,i,4,Fe1_O6_Re1_Sr2,4,Fe+3,O-2,Re+5,Sr+2,,,
11377,78677,ABC2X6,Sr2NiWO6,,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Fe1_O6_Sr2_W1,4,Fe+2,O-2,Sr+2,W+6,,,
11378,157013,ABC2X6,Sr2NiWO6,0.0909,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,573,noPress,tI20,h_e_d_b_a,i,4,Ga1_O6_Sb1_Sr2,4,Ga+3,O-2,Sb+5,Sr+2,,,
11379,172330,ABC2X6,Sr2NiWO6,0.0374,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,298,noPress,tI20,h_e_d_b_a,i,4,Ga1_O6_Sr2_Ta1,4,Ga+3,O-2,Sr+2,Ta+5,,,
11380,183380,ABC2X6,Sr2NiWO6,0.0257,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,973,noPress,tI20,h_e_d_b_a,i,4,Gd1_O6_Ru1_Sr2,4,Gd+3,O-2,Ru+5,Sr+2,,,
11381,188419,ABC2X6,Sr2NiWO6,0.0693,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,1023,noPress,tI20,h_e_d_b_a,i,4,In1_O6_Sr2_Ta1,4,In+3,O-2,Sr+2,Ta+5,,,
11382,250818,ABC2X6,Sr2NiWO6,0.0284,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,473,noPress,tI20,h_e_d_b_a,i,4,Ir1_Ni1_O6_Sr2,4,Ir+6,Ni+2,O-2,Sr+2,,,
11383,418991,ABC2X6,Sr2NiWO6,0.0371,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,298,noPress,tI20,h_e_d_b_a,i,4,Li1_O6_Re1_Sr2,4,Li+1,O-2,Re+7,Sr+2,,,
11384,187662,ABC2X6,Sr2NiWO6,0.0392,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,298,noPress,tI20,h_e_d_b_a,i,4,Mg1_Mo1_O6_Sr2,4,Mg+2,Mo+6,O-2,Sr+2,,,
11385,194696,ABC2X6,Sr2NiWO6,0.0152,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,293,noPress,tI20,h_e_d_b_a,i,4,Mg1_O6_Os1_Sr2,4,Mg+2,O-2,Os+6,Sr+2,,,
11386,248467,ABC2X6,Sr2NiWO6,0.0286,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,6,noPress,tI20,h_e_d_b_a,i,4,Mg1_O6_Re1_Sr2,4,Mg+2,O-2,Re+6,Sr+2,,,
11387,155309,ABC2X6,Sr2NiWO6,0.0285,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,75,noPress,tI20,h_e_d_b_a,i,4,Mg1_O6_Sr2_W1,4,Mg+2,O-2,Sr+2,W+6,,,
11388,187669,ABC2X6,Sr2NiWO6,0.0285,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,673,noPress,tI20,h_e_d_b_a,i,4,Mn1_Mo1_O6_Sr2,4,Mn+2,Mo+6,O-2,Sr+2,,,
11389,155274,ABC2X6,Sr2NiWO6,0.0234,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,20,noPress,tI20,h_e_d_b_a,i,4,Mo1_Ni1_O6_Sr2,4,Mo+6,Ni+2,O-2,Sr+2,,,
11390,262320,ABC2X6,Sr2NiWO6,0.0427,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Mo1_O6_Sr2_Zn1,4,Mo+6,O-2,Sr+2,Zn+2,,,
11391,152440,ABC2X6,Sr2NiWO6,0.0334,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,300,noPress,tI20,h_e_d_b_a,i,4,Ni1_O6_Os1_Sr2,4,Ni+2,O-2,Os+6,Sr+2,,,
11392,173490,ABC2X6,Sr2NiWO6,0.0176,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,4,noPress,tI20,h_e_d_b_a,i,4,Ni1_O6_Re1_Sr2,4,Ni+2,O-2,Re+6,Sr+2,,,
11393,91791,ABC2X6,Sr2NiWO6,0.022000000000000002,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ni1_O6_Sr2_W1,4,Ni+2,O-2,Sr+2,W+6,,,
11394,173489,ABC2X6,Sr2NiWO6,0.0389,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,293,noPress,tI20,h_e_d_b_a,i,4,O6_Re1_Sr2_Zn1,4,O-2,Re+6,Sr+2,Zn+2,,,
11395,247457,ABC2X6,Sr2NiWO6,0.064,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,1273,noPress,tI20,h_e_d_b_a,i,4,O6_Sr2_Ta1_Y1,4,O-2,Sr+2,Ta+5,Y+3,,,
11396,190548,ABC2X6,Sr2NiWO6,0.0297,87,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,O6_Sr2_Ti1_Zr1,4,O-2,Sr+2,Ti+4,Zr+4,,,
