,Z,Period,Group,m,kai,EA,IE1,IE2,Rvdw,Rcov,MP,BP,Cp_g,Cp_mol,rho,E-fusion,E-vapor,ThermalConductivity,energy,energy_per_atom,volume
InAs,1.08598272887,0.942719528451,1.05581013647,1.02936298105,-0.253957218369,-0.900898123372,-0.810716822367,-0.710466246618,-0.432796410428,0.0520642949439,0.817287590865,1.03779838832,-0.887910611759,-0.576882696819,1.95789883953,2.25153343547,0.990722939716,0.463763376899,0.534044065556,0.145646809964,-0.626292236105
InBr3,0.887094106438,0.642833452942,1.69169526724,0.829990252894,1.04708296828,1.59388102232,0.407973927064,-0.445894990893,-0.51288097452,-0.258332355678,-0.919982955286,-0.582968686617,-0.597938104018,3.30072350224,0.469615910833,-0.262136708928,-0.473080899033,-0.824955557375,0.365863274323,0.877605320327,0.0068987985559
InCl3,-0.186904454686,-0.256824773582,1.69169526724,-0.236022309234,1.33198227922,1.82459087359,0.826564204568,-0.243688714295,-0.813198089867,-0.768984909928,-1.19118582335,-0.729408719611,-0.58974679024,0.0861225021432,0.514245407419,-0.737333682421,-0.553538990382,-0.827362938892,0.337458051946,0.692489027812,-0.00807219819888
InF3,-0.664237148518,-1.15648300011,1.69169526724,-0.630530895218,2.5000694541,1.62500854194,2.44282556597,0.771363867934,-1.65408601284,-1.97052033169,-1.53103781613,-0.972429140589,-0.0245461395595,-0.117576969486,-0.206473484254,-1.2746717986,-0.676763446663,-0.826958515825,0.189837244417,-0.269552959573,-0.429375705068
InI3,1.96109266756,1.54249167947,1.69169526724,1.95715764142,0.619734001862,1.3138248973,-0.0863328570477,-0.669671999148,-0.12246872457,0.312396969659,-0.572279596336,-0.384855070243,-1.02388642047,1.66342642594,1.33371892984,0.096088701859,-0.363284498131,-0.817995223547,0.18539920631,1.14224529997,1.6061585246
InN,0.0517618922307,-0.256824773582,1.05581013647,0.0555223337419,0.562754139673,-1.43800042263,0.337008672664,-0.0425650682603,-1.03343064112,-0.929189632829,-1.15178519459,0.184148477464,-0.111374065606,-0.346665070912,0.541149713872,-1.07971919409,0.639763263517,-0.248220167841,0.369099270312,-0.785577680285,-0.611050547026
InP,0.369983688119,0.342947377434,1.05581013647,0.326682034585,-0.24446057467,-0.939654937012,-0.641879884041,-0.638879195936,-0.532902115543,-0.168217199046,-0.664501992617,0.685000520516,-0.407353536784,-0.618777786636,0.722199870234,-1.0456024883,0.753645690804,-0.245254114881,0.531446556846,0.077935151051,-0.672800468667
InSb,1.80198176962,1.54249167947,1.05581013647,1.77888932394,-0.377413586445,-0.742208807683,-1.09615715668,-0.829294806896,-0.0123524489432,0.452576102198,0.459955523513,2.05886166591,-1.02115598255,-0.546590903936,2.26492445434,1.27677041292,1.41236482691,0.0962350463257,0.138484650129,0.458177498274,0.194800096486
K3As,-0.385793077116,0.342947377434,-1.96464423468,-0.467291476255,-1.81140678487,-0.872086857422,-1.81917344098,0.45890213079,2.1098884995,2.01457215049,-0.0835584152149,-0.220391325015,-0.0818853360054,-0.302716300222,-0.855816833515,0.59260861647,-0.517088363362,1.12928765118,0.407167753791,1.1467858253,0.0839563982067
K3N,-0.902903495434,-0.256824773582,-1.96464423468,-0.954211799909,-1.40305110585,-1.14063800705,-1.24531069346,0.792852719969,1.80957138416,1.5239451866,-1.06809480794,-0.64721628044,0.306382937071,-0.187607487268,-1.56419139634,-1.07301769831,-0.692568201462,0.773295878811,0.396772256934,1.07903857054,0.270576089861
K3P,-0.74379259749,0.0430613019258,-1.96464423468,-0.818631949488,-1.80665846302,-0.891465264241,-1.73475497182,0.494695656131,2.05983564695,1.9044314035,-0.824453206956,-0.396790258915,0.158393201482,-0.32366384513,-1.47366631816,-1.05595934542,-0.635626987818,0.774778905291,0.400178203802,1.10123506132,0.0283349974784
K3Sb,-0.0277935567413,0.642833452942,-1.96464423468,-0.0925283048078,-1.8731349689,-0.792742199577,-1.96189360814,0.399487850651,2.32011048025,2.21482805412,-0.262224448891,0.290140313783,-0.1485080214,-0.28757040378,-0.70230402611,0.105227105195,-0.306267419767,0.945523485895,0.411975470765,1.17811762513,0.210786648792
KBaP,0.210872790175,0.742795478108,-1.4877303866,0.206397552508,-1.54550076132,-1.07058582933,-1.34657563086,-0.499638146854,1.64940225597,1.68081231113,0.0174516314402,0.280676287523,-0.242071027663,-0.425457960417,-0.862622040441,-0.62970359868,-0.262823013904,-0.261501988955,0.518506919874,0.688072510784,-0.510351789611
KBr,-0.0277935567413,0.342947377434,-0.533902690452,-0.101321809257,-0.424896804935,0.78149548439,-0.670560735155,0.245493508804,1.20893715347,1.15347176489,-0.941456777289,-0.881506137193,-0.157245422763,2.19096570029,-0.910100228298,-0.530196540129,-0.990353821502,0.0483002702377,0.554831251163,0.687525578625,-0.606233173725
KCaBr3,0.115406251408,0.342947377434,0.0383939272391,0.0354091908374,0.0499353799723,1.00861529507,-0.137601560217,-0.355631016367,0.496184533043,0.6127808251,-0.371518533664,-0.723814428533,-0.267118244905,2.5888458327,-0.678913105559,-0.142971929421,-0.769006648056,0.317694279463,0.419551060715,0.414200459042,-0.262440977989
KCaCl3,-0.74379259749,-0.376779203786,0.0383939272391,-0.817400858865,0.277854828728,1.19318317608,0.197270661787,-0.193865995088,0.255930840766,0.204258781701,-0.588480828115,-0.840966454929,-0.260565193882,0.0171650326171,-0.64320950829,-0.523129508216,-0.833373121135,0.31576837425,0.39430811807,0.150988017742,-0.344955325537
KCaF3,-1.12565875256,-1.09650578501,0.0383939272391,-1.13300772765,1.21232456863,1.03351731076,1.49027975091,0.618176070695,-0.41677949761,-0.75696955571,-0.860362422339,-1.03538279171,0.191595326662,-0.145794544686,-1.21978462163,-0.95300000116,-0.93195268616,0.316091912703,0.31922855411,-0.631879320631,-0.538314055474
KCdAs,0.476057620079,0.742795478108,-0.427921835325,0.409447564341,-1.04534419322,-1.04474795357,-0.849309985997,-0.268184469104,1.04876802528,0.946540664465,0.48644885141,-0.239845156771,-0.542783257913,-0.467695330387,1.04579009725,1.43029558897,-0.423482362918,0.952855132128,0.438558349253,0.940821593292,-0.306204886272
KCdCl3,-0.298282083246,-0.136870343379,0.674279058007,-0.354894501201,0.539962194797,1.19318317608,0.475952101004,-0.0716751542529,0.151820907446,-0.0680892472324,-0.98799438418,-1.14255342508,-0.442303142237,0.0190338822118,0.255710848474,-0.632302966741,-1.09320978594,-0.275682622596,-0.0772013759303,0.745844279268,0.759371077478
KCdF3,-0.680148238312,-0.856596924599,0.674279058007,-0.670501369988,1.4744319347,1.03351731076,1.76896119013,0.74036691153,-0.52088943093,-1.02931758464,-1.2598759784,-1.33696976186,0.00985737830802,-0.143925695091,-0.320864264864,-1.06217345969,-1.19178935097,-0.275359084143,-0.319853280717,0.113301144919,0.178878933834
KCdSb,0.953390313912,1.14264357879,-0.427921835325,0.909131792939,-1.1276484386,-0.93895507644,-1.03960354221,-0.347403509293,1.3290639996,1.21354853598,0.248227473175,0.440863694966,-0.631613505106,-0.447500801795,1.25047384046,0.78045357394,-0.142387771457,0.70783624508,0.452838470798,1.06490596632,-0.231667310819
KCl,-0.74379259749,-0.256824773582,-0.533902690452,-0.811996850676,-0.234963930972,0.935302051904,-0.391500550152,0.380297693203,1.00872574323,0.813036728727,-1.12225868933,-0.979132825856,-0.151784546911,0.0478983668873,-0.880347230574,-0.846994522458,-1.04399254907,0.0466953492266,0.546082613355,0.459466755633,-0.60827656784
KF,-1.06201439338,-0.856596924599,-0.533902690452,-1.07500257467,0.543760852276,0.802247164134,0.686007024118,1.05699941469,0.448133794588,0.0120131142185,-1.34882668452,-1.14114643984,0.225015886876,-0.0879012808654,-1.36082649169,-1.20521993325,-1.12614218659,0.0469649646042,0.527441405832,-0.0264708200574,-0.680712221209
KHgAs,1.32464907578,1.14264357879,-0.427921835325,1.34955313093,-0.912391181447,-1.04474795357,-0.616535309261,-0.193441919295,1.11550516204,0.839737515891,0.026425899551,-0.527538235333,-0.609041884917,-0.400505737806,2.07638329501,1.10456227893,-0.744089829195,0.116006840687,0.458109783223,1.11071002305,-0.255113645172
KHgF3,-0.170993364891,-0.616688064192,0.674279058007,-0.106438030028,1.55420374176,1.03351731076,1.90862599617,0.785212441418,-0.480847148883,-1.0933994738,-1.53588974952,-1.509585609,-0.0298977978945,-0.103611939547,0.297491653788,-1.25761344571,-1.38415383073,-0.777468059009,-0.16952970976,0.505163482959,0.312826961022
KHgSb,1.80198176962,1.54249167947,-0.427921835325,1.84923735954,-0.994695426825,-0.93895507644,-0.806828865469,-0.272660959485,1.39580113636,1.10674538737,-0.211795478683,0.153170616399,-0.69787213211,-0.380311209224,2.28106703821,0.454720263906,-0.462995237735,-0.129012046364,0.470005028469,1.2140714716,-0.174345475071
KI,0.688205484007,0.942719528451,-0.533902690452,0.650123116427,-0.70979611588,0.594791401046,-1.00009859123,0.096308836634,1.46921198677,1.53395798179,-0.709654537989,-0.749430392943,-0.441210967066,1.09943431608,-0.334031548964,-0.291379599605,-0.917156220901,0.0529404927897,0.560864635814,0.844803389449,-0.530575948547
KMgAs,-0.478607767586,-0.0569007232396,-1.4877303866,-0.529485534998,-1.28592583356,-1.04474795357,-1.06659059025,-0.343919682985,0.448133794588,0.946540664465,0.906889669581,-0.013409565509,0.0338852320568,-0.507091775135,-0.41273983372,1.62524819348,-0.204343959172,1.51289830254,0.403900610886,0.639669833315,-0.326285641333
KMgCl3,-0.871081315845,-0.616688064192,0.0383939272391,-0.918254360805,0.395613210585,1.19318317608,0.345583738453,-0.117116282579,-0.208559630969,-0.0680892472324,-0.735729893278,-1.00669207032,-0.0963020482546,-0.00460398464083,-0.619407110111,-0.515331404035,-0.961726743696,0.0603432796428,-0.21429227272,0.388476775302,0.624432908906
KMgF3,-1.25294747091,-1.33641464541,0.0383939272391,-1.23386122959,1.33008295048,1.03351731076,1.63859282758,0.694925783204,-0.881269969345,-1.02931758464,-1.0076114875,-1.20110840711,0.35585847229,-0.167563561944,-1.19598222345,-0.94520189698,-1.06030630872,0.060666818096,0.333139886723,-0.486823497687,-0.604843716158
KMgP,-0.955940461418,-0.456748823925,-1.4877303866,-0.997939499308,-1.27959473777,-1.07058582933,-0.954032631364,-0.296194982535,0.381396657831,0.799686335166,-0.0809700527413,-0.24860814405,0.354256615374,-0.535021835013,-1.23653914659,-0.572842422366,-0.362395458447,1.04021997467,0.388557798016,0.506351408157,-0.35926545606
KMgSb,-0.0012750737533,0.342947377434,-1.4877303866,-0.0298013064004,-1.36823007896,-0.93895507644,-1.25688414646,-0.423138723175,0.728429768911,1.21354853598,0.668668291347,0.667299286208,-0.0549450151363,-0.486897246553,-0.208056090516,0.975406178443,0.076750632286,1.26787941548,0.423339506343,0.808580381283,-0.236768224626
KZnAs,-0.0012750737533,0.342947377434,-0.427921835325,-0.0916223073808,-1.07066857641,-1.04474795357,-0.78475406481,-0.225482527524,0.821861760339,0.679532792989,0.612298230383,-0.141699699254,-0.428468923412,-0.489258979558,0.727158703186,1.51558735345,-0.301545631226,1.13449075496,0.426668371558,0.837505916106,-0.326651169704
KZnF3,-0.966547854612,-1.09650578501,0.674279058007,-0.971143293022,1.45923730478,1.03351731076,1.80769474284,0.765988076483,-0.657033189887,-1.18952230754,-1.18436635102,-1.27808248735,0.078445979009,-0.156863884594,-0.512043101303,-1.010998401,-1.11862731195,-0.166377710444,0.380529035759,0.00731119112102,-0.593690754072
KZnP,-0.478607767586,-0.0569007232396,-0.427921835325,-0.56007627169,-1.06433748062,-1.07058582933,-0.672196105925,-0.177757827061,0.755124623622,0.532678463649,-0.375561491936,-0.376898277795,-0.108097540095,-0.517189039436,-0.0966406096773,-0.682503262403,-0.459597130501,0.661812427106,0.41009197811,0.693468529486,-0.367102117087
KZnSb,0.476057620079,0.742795478108,-0.427921835325,0.408061921217,-1.15297282179,-0.93895507644,-0.975047621018,-0.304701567701,1.10215773466,0.946540664465,0.374076852148,0.539009152462,-0.517299170603,-0.469064450966,0.931842446397,0.865745338413,-0.0204510397678,0.889471867911,0.536317390392,0.997593835326,-0.514394114886
La2O3,0.0199397126419,-0.136870343379,0.0383939272391,0.0796645005032,0.741291041198,-0.264098773259,0.453757181981,0.110332693161,-0.456821779656,-0.548703415938,-0.141648938344,0.94173389492,-0.12819356323,-0.291338908183,-0.0695463904735,-0.883986779164,1.76121309313,-1.25280553238,0.181399763184,-2.06904348371,-0.522476621535
La2S3,0.401805867708,0.582856237841,0.0383939272391,0.387980754692,-0.238762588452,0.187066059497,-0.491812870953,-0.747272289306,0.21588855872,0.412524921473,0.626807120476,1.73364827998,-0.40342170617,-0.702773334357,0.132140951544,-0.663495383463,1.85494063517,-1.24868024682,-2.52301695377,-1.52346147106,2.06165553732
La2Se3,1.26100471661,1.30258281906,0.0383939272391,1.28760422445,-0.272950505765,0.145230673134,-0.668160391414,-0.903599048013,0.456142250997,0.748954839567,0.869745070329,2.03698924967,-0.910627855303,-0.538704769382,1.21806206421,-0.126888339549,2.08708667731,-1.21852305732,-2.27163568915,-1.19581208958,2.41350617424
La2Te3,2.1202035655,2.02230940028,0.0383939272391,2.22080289301,-0.785769265465,0.109195991602,-0.88373784891,-1.09210413445,0.84054815864,1.20553829984,1.39595340929,2.41933591057,-1.06659046964,-0.516093742966,1.75779410378,1.64230654638,2.43288755257,-1.21324427203,-1.96919957641,-0.801618013792,3.07271111024
LaAs,1.40420452476,1.54249167947,-0.533902690452,1.41467835784,-0.899728989843,-0.778829418996,-0.861375885098,-1.18423387264,0.568260640726,1.09339499381,2.28095863703,2.54888791448,-0.929413268234,-0.55788614874,1.58946810176,2.60975884626,3.04404899254,-0.502594897698,0.476430766706,-1.35621226949,-0.625074196512
LaBr3,1.04620500438,0.942719528451,0.896838853776,1.02264794129,0.724197082541,1.65491537451,0.382644395698,-0.682778803903,-0.0123524489432,0.262332993752,-0.188147432203,0.172576076466,-0.618689432256,3.31022177628,0.285400541947,-0.0830240035345,0.553582127379,-1.30813469467,0.201673677453,-0.192415151212,-0.060835307274
LaCl3,-0.0277935567413,0.0430613019258,0.896838853776,-0.0433646208402,1.00909639349,1.88562522578,0.801234673203,-0.480572527305,-0.31266956429,-0.248319560497,-0.459350300267,0.0261360434707,-0.610498118478,0.0956207761826,0.330030038533,-0.558220977028,0.47312403603,-1.31054207619,0.150116605252,-0.528411607502,-0.171806931152
LaF3,-0.505126250574,-0.856596924599,0.896838853776,-0.437873206824,2.17718356836,1.68604289412,2.41749603461,0.534480054924,-1.15355748726,-1.44985498226,-0.799202293047,-0.216884377506,-0.0452974677971,-0.108078695446,-0.39068885314,-1.09555909321,0.349899579749,-1.31013765312,0.312162636339,-1.52768759581,-0.651259270589
LaI3,2.1202035655,1.84237775498,0.896838853776,2.14981532981,0.296848116124,1.37485924949,-0.111662388413,-0.906555812159,0.378059801007,0.83306231909,0.159555926747,0.37068969284,-1.04463774871,1.67292469998,1.14950356095,0.275201407253,0.663378528281,-1.30117436085,0.25490994141,0.154524565724,0.208847469187
LaN,0.369983688119,0.342947377434,-0.533902690452,0.440837710529,-0.0830176318018,-1.31593171825,0.286349609933,-0.516332694281,-0.0323735899663,0.112141066032,0.311885851581,1.69523800363,-0.152876722081,-0.327668522833,0.172718976099,-0.721493783305,2.69308931634,-1.21457844244,0.249699948233,-2.34182389012,-0.543588822943
LaP,0.688205484007,0.942719528451,-0.533902690452,0.711997411372,-0.890232346145,-0.817586232635,-0.692538946772,-1.11264682196,0.468154935611,0.873113499815,0.79916905355,2.19609004668,-0.448856193259,-0.599781238557,0.353769132462,-0.687377077515,2.80697174363,-1.21161238948,0.46736517124,-1.59253352055,-0.636699038613
LaSb,2.1202035655,2.14226383048,-0.533902690452,2.16420470073,-1.02318535792,-0.620140103306,-1.14681621941,-1.30306243292,0.988704602211,1.49390680106,1.92362656968,3.56995119208,-1.06265863902,-0.527594355857,1.89649371657,1.63499582371,3.46569087973,-0.870123228272,0.495101441951,-0.869506531486,-0.620921740312
Li3As,-1.34045846478,-1.45636907562,-1.96464423468,-1.23853777514,-1.58348733611,-0.765401861514,-1.43786796519,4.46281567038,-0.683060673217,-0.0881148375951,0.252928706349,0.699196559905,4.54620694855,-0.667758075466,-1.00822181654,0.715063221178,0.731123352158,0.752535636636,0.313333969028,0.535272839507,-0.426094857554
Li3N,-1.8575688831,-2.05614122663,-1.96464423468,-1.72545809879,-1.17513165709,-1.03395301114,-0.86400521767,4.79676625956,-0.983377788563,-0.578741801482,-0.731607686376,0.27237160448,4.93447522163,-0.552649262513,-1.71659637937,-0.950563093604,0.555643514058,0.396543864266,0.25997413639,0.187527827831,-0.595577966972
Li3P,-1.69845798516,-1.75625515112,-1.96464423468,-1.58987824837,-1.57873901426,-0.784780268334,-1.35344949602,4.49860919572,-0.733113525774,-0.19825558459,-0.487966085391,0.522797626006,4.78648548604,-0.688705620374,-1.62607130119,-0.933504740709,0.612584727702,0.398026890746,0.296929318321,0.428364043706,-0.459853362419
Li3Sb,-0.982458944406,-1.15648300011,-1.96464423468,-0.863774603693,-1.64521552015,-0.68605720367,-1.58058813234,4.40340139024,-0.472838692474,0.112141066032,0.0742626726737,1.2097281987,4.47958426316,-0.652612179025,-0.854709009131,0.227681709903,0.941944295752,0.568771471349,0.333778865983,0.66851184306,-0.342326752576
LiBeAs,-1.11505135936,-1.25644502527,-1.4877303866,-1.03531988731,-1.02001981001,-0.997332399829,-0.626813250928,1.56401178481,-1.06012549583,-0.535353022376,1.87065525233,1.3613278786,2.67476479408,-0.957737814788,-0.457263823226,1.61874977333,1.68911300213,1.77116145375,0.348362171485,0.157079232789,-0.546073650741
LiBeN,-1.80453191712,-2.05614122663,-1.4877303866,-1.68454698552,-0.475545571332,-1.35540059933,0.138337079091,2.00927923705,-1.46054831629,-1.18952230754,0.557940062033,0.79222793804,3.19245582485,-0.804259397514,-1.40176324033,-0.602085313042,1.45513988468,1.29650575725,-0.161001754268,-0.842987292357,-0.500914157412
LiBeP,-1.59238405319,-1.65629312596,-1.4877303866,-1.50377385162,-1.01368871422,-1.02317027559,-0.514255292042,1.61173648527,-1.12686263255,-0.682207351676,0.88279553001,1.12612930007,2.9951361774,-0.985667874666,-1.28106313609,-0.579340842517,1.53106150287,1.29848312589,0.323466958612,-0.0592429372416,-0.572089652201
LiBeSb,-0.63771866553,-0.856596924599,-1.4877303866,-0.535635658715,-1.10232405541,-0.891539522703,-0.817106807136,1.48479274463,-0.779829521508,-0.26834515086,1.6324338741,2.04203673034,2.58593454688,-0.937543286196,-0.252580080015,0.968907758309,1.97020759359,1.52614256668,0.37796446191,0.414302648982,-0.503619948554
LiBr,-0.664237148518,-0.856596924599,-0.533902690452,-0.615486008514,-0.272950505765,0.852618814995,-0.416357084625,2.91476920186,-0.653028961682,-0.248319560497,-0.717132029579,-0.268447547246,2.92814943361,1.94760451679,-1.01170355031,-0.448560136991,-0.158212677822,-0.202867739459,0.548798795507,0.530271984772,-0.675012920737
LiCaAs,-0.690755631506,-0.456748823925,-1.4877303866,-0.704172497935,-1.38089227054,-0.997332399829,-1.14430995101,1.3076812582,-0.0190261626309,0.46592649576,1.30185460999,0.671505520101,1.81704322692,-0.633050868706,-0.520146045364,1.66667562194,0.564339507548,1.77116145375,0.491198134907,0.213483628576,-0.582185526163
LiCaF3,-1.38023618927,-1.57632350582,0.0383939272391,-1.33867340735,1.27310308829,1.061966643,1.59196121112,1.68588634792,-1.16156594367,-1.31768608587,-0.770632523255,-0.790159355732,1.42575326921,-0.243139018085,-1.26042595043,-0.920345439905,-0.599096228688,0.215624708824,0.314949117828,-0.67650172805,-0.64288076874
LiCaN,-1.38023618927,-1.25644502527,-1.4877303866,-1.35339959614,-0.836418031862,-1.35540059933,-0.379159620982,1.75294871044,-0.419448983093,-0.188242789409,-0.0108605803103,0.102405579541,2.33473425769,-0.479572451431,-1.46464546247,-0.554159464433,0.330366390075,1.29650575725,-0.0464840950278,-0.345447691487,-0.301019121879
LiCaSb,-0.213422937674,-0.0569007232396,-1.4877303866,-0.204488269337,-1.46319651594,-0.891539522703,-1.33460350721,1.22846221802,0.261269811692,0.732934367276,1.06363323176,1.35221437184,1.72821297974,-0.612856340114,-0.315462302159,1.0168336069,0.845434099016,1.52614256668,0.111267033109,0.339926370907,0.0525766923822
LiCdAs,0.0517618922307,-0.0569007232396,-0.427921835325,0.0666714315056,-0.944046660428,-0.997332399829,-0.679840885644,1.5113326596,-0.192542718151,0.0120131142185,0.635998683216,0.168860569853,1.51414664634,-0.629936119384,0.978054549244,1.48471985773,0.131278399536,0.78540979233,0.521585108997,0.741567176942,-0.611794996162
LiCdP,-0.425570801602,-0.456748823925,-0.427921835325,-0.401782532804,-0.937715564636,-1.02317027559,-0.567282926758,1.55905736005,-0.259279854908,-0.134841215122,-0.351861039106,-0.0663380086733,1.83451802965,-0.657866179262,0.154255236375,-0.713370758118,-0.0267730997372,0.312731464476,0.525306900629,0.806246763842,-0.643832837674
LiCl,-1.38023618927,-1.45636907562,-0.533902690452,-1.32616104993,-0.0830176318018,1.00642538251,-0.137296899622,3.04957338626,-0.853240371913,-0.588754596663,-0.897933941622,-0.366074235909,2.93361030946,-0.195462816609,-0.981950552589,-0.765358119319,-0.211851405388,-0.20447266047,0.539969383217,0.300107538734,-0.696877598387
LiF,-1.69845798516,-2.05614122663,-0.533902690452,-1.58916677392,0.695707151447,0.873370494739,0.940210674648,3.72627510775,-1.41383232056,-1.38977821117,-1.12450193681,-0.528087849894,3.31041074325,-0.331262464362,-1.4624298137,-1.12358353011,-0.294001042909,-0.204203045093,0.512498453303,-0.416002566666,-0.74568283832
LiI,0.0517618922307,-0.256824773582,-0.533902690452,0.13595891717,-0.55784981671,0.665914731651,-0.7458949407,2.76558452969,-0.392754128382,0.132166656395,-0.485329790279,-0.136371802997,2.64418388931,0.856073132586,-0.435634870978,-0.209743196466,-0.0850150772206,-0.198227516907,0.489208521581,0.779921719539,-0.484649381112
LiMgAs,-0.902903495434,-0.856596924599,-1.4877303866,-0.872261667837,-1.18462830079,-0.997332399829,-0.897121489897,1.43559744572,-0.793176948844,0.0120131142185,1.05643950139,0.395296161115,2.09081513631,-0.669332564132,-0.48047538173,1.67967246224,0.350416803288,1.34545296273,0.504034187096,0.436556448104,-0.623683710071
LiMgN,-1.59238405319,-1.65629312596,-1.4877303866,-1.52148876604,-0.640154062087,-1.35540059933,-0.131971159872,1.88086489796,-1.19359976931,-0.64215617095,-0.256275688916,-0.173803779445,2.60850616708,-0.515854146868,-1.42497479884,-0.541162624133,0.116443685815,0.870797266234,-0.0257498250948,-0.255364463665,-0.431643142413
LiMgP,-1.38023618927,-1.25644502527,-1.4877303866,-1.34071563215,-1.178297205,-1.02317027559,-0.784563531011,1.48332214617,-0.859914085601,-0.134841215122,0.0685797790651,0.160097582589,2.41118651962,-0.69726262401,-1.3042746946,-0.518418153608,0.192365304006,0.872774634876,0.506560314324,0.480457042693,-0.638906543536
LiZnAs,-0.425570801602,-0.456748823925,-0.427921835325,-0.434398440217,-0.969371043636,-0.997332399829,-0.615284964457,1.55403460118,-0.419448983093,-0.254994757298,0.761848062189,0.26700602737,1.62846098084,-0.651499768555,0.659423155176,1.5700116222,0.253215131227,0.967045415162,0.515960294208,0.643815681721,-0.642282029839
LiZnN,-1.11505135936,-1.25644502527,-0.427921835325,-1.08362553842,-0.424896804935,-1.35540059933,0.149865365562,1.99930205342,-0.819871803554,-0.909164042467,-0.55086712811,-0.302093913197,2.14615201161,-0.498021351281,-0.285076261931,-0.65082346417,0.0192420137608,0.492389718669,0.481506434448,0.0450552897572,-0.708646311596
LiZnP,-0.902903495434,-0.856596924599,-0.427921835325,-0.902852404526,-0.963039947824,-1.02317027559,-0.502727005572,1.60175930164,-0.48618611981,-0.401849086598,-0.226011660129,0.0318074488438,1.94883236416,-0.679429828433,-0.164376157687,-0.628078993644,0.0951636319522,0.494367087308,0.510696128574,0.552331769594,-0.660309570824
LiZnSb,0.0517618922307,-0.0569007232396,-0.427921835325,0.0652857883781,-1.05167528901,-0.891539522703,-0.805578520665,1.474815561,-0.139153008769,0.0120131142185,0.523626683955,0.947714879108,1.53963073364,-0.631305239963,0.864106898387,0.920169607181,0.534309722678,0.722026528113,0.427968918487,0.848806768825,-0.439065876281
Mg3As2,-0.552859519957,-0.376779203786,-1.10619930814,-0.579240781992,-0.86554107253,-1.18287683048,-0.464524309663,-0.986177134006,-0.881269969345,0.0921154756694,1.69924813742,0.152175842083,0.126501686506,-0.670592155071,-0.0582782338887,2.4513598551,0.0458515641786,1.8197868236,0.237604368096,0.549988813427,-0.110577556962
Mg3N2,-1.38023618927,-1.33641464541,-1.10619930814,-1.35831329984,-0.212171986097,-1.61255866989,0.453656086362,-0.451856191319,-1.3617773539,-0.692887666549,0.123989909055,-0.530744086597,0.747730923429,-0.486418054346,-1.19167753442,-0.213642248556,-0.23491617678,1.25019998781,-1.76870445242,-0.540293433908,0.636808514281
Mg3P2,-1.12565875256,-0.856596924599,-1.10619930814,-1.14138553916,-0.857943757571,-1.21388228139,-0.329454759002,-0.92890749346,-0.961354533438,-0.0841097195226,0.51381647063,-0.130062452157,0.510947346486,-0.704108226925,-1.04683740933,-0.186348883925,-0.143810234951,1.25257283018,-1.17332568521,0.235720980379,1.70317506451
Mg3Sb2,0.0199397126419,0.103038517027,-1.10619930814,0.0203802923237,-0.964306166991,-1.05592537793,-0.692876577114,-1.08123998223,-0.544914800157,0.412524921473,1.41338248353,0.96902646416,0.0199053898757,-0.646358720765,0.187342257959,1.67154943706,0.38316507393,1.52576415914,0.450842211922,0.740478596102,-0.414868507721
MgAl2O4,-1.38023618927,-1.54205081148,0.783287937581,-1.35401932883,0.948046541146,-0.405388816909,0.542127121596,0.365120417066,-1.42813313557,-1.50993175335,-0.449292115425,-0.120222268415,0.523179708395,-0.416240845075,-1.00614181973,-0.442015299553,0.371675633094,1.14816867417,-7.60610899977,-1.7973238002,1.91485335044
MgBr2,-0.0012750737533,-0.0569007232396,0.4199250057,-0.0415259790008,0.562754139673,1.16002850218,0.464893017534,-0.628464512296,-0.753134666797,-0.201593182971,-0.236974813184,-0.894895981754,-0.0665948836198,2.81781755888,-0.485117693436,0.128174651352,-0.835364570026,0.0715817946008,0.5159917517,0.644362369389,-0.533177423757
MgCl2,-0.955940461418,-0.856596924599,0.4199250057,-0.989092700891,0.815997971617,1.36510392553,0.836973264205,-0.448725599768,-1.02008321379,-0.655506564552,-0.478044029243,-1.02506489997,-0.0593137158179,-0.0396055523297,-0.445447029802,-0.294222658421,-0.906882873449,0.0694418999193,0.383794459104,0.46496128969,-0.342923091468
MgF2,-1.38023618927,-1.65629312596,0.4199250057,-1.33976699954,1.85429768262,1.18769740851,2.27365002988,0.453543362209,-1.76753914529,-1.72353805055,-0.780134689491,-1.24108305195,0.443086862565,-0.22067174933,-1.08608604462,-0.771856539471,-1.01641572347,0.0698013870904,0.255856689292,-0.646729384923,-0.485883712172
MgI2,0.953390313912,0.742795478108,0.4199250057,0.960400588577,0.182888391746,0.911089724391,0.0255092094209,-0.827377408523,-0.406101555717,0.305721772858,0.0720948392156,-0.71879498942,-0.445215609357,1.36244237993,0.282973879014,0.446597238717,-0.737767769223,0.0777687580035,0.534576629953,0.967341828441,-0.457000374979
MgIn2O4,-0.561951571269,-0.856596924599,0.783287937581,-0.5516862787,1.04029965135,-0.454565066387,0.514568304001,0.366567390286,-1.32516726747,-1.30395425247,-1.00117262771,-0.415860422052,0.108777243742,-0.341721567671,-0.172334406317,-0.960032220109,-0.064885186697,-0.111928459221,-0.32425149824,-0.961505636766,-0.275346343434
